1000, 206848, 1, 0, 0
2000, 242418, 1, 0, 0
3000, 227328, 1, 0, 0
4008, 260647, 1, 0, 0
5007, 217489, 1, 0, 0
6007, 229376, 1, 0, 0
7007, 251904, 1, 0, 0
8007, 241905, 1, 0, 0
9007, 266240, 1, 0, 0
10007, 256256, 1, 0, 0
11008, 221004, 1, 0, 0
12008, 225444, 1, 0, 0
13007, 217305, 1, 0, 0
14007, 239188, 1, 0, 0
15008, 260344, 1, 0, 0
16008, 250036, 1, 0, 0
17007, 261361, 1, 0, 0
18007, 195799, 1, 0, 0
19007, 218624, 1, 0, 0
20007, 246784, 1, 0, 0
21008, 227328, 1, 0, 0
22007, 252420, 1, 0, 0
23008, 247644, 1, 0, 0
24008, 291515, 1, 0, 0
25007, 259843, 1, 0, 0
26008, 240128, 1, 0, 0
27008, 219883, 1, 0, 0
28008, 218448, 1, 0, 0
29007, 210294, 1, 0, 0
30007, 223560, 1, 0, 0
31007, 244372, 1, 0, 0
32008, 241180, 1, 0, 0
33007, 248884, 1, 0, 0
34007, 243127, 1, 0, 0
35007, 278294, 1, 0, 0
36007, 296452, 1, 0, 0
37007, 227551, 1, 0, 0
38007, 205005, 1, 0, 0
39008, 263680, 1, 0, 0
40009, 172608, 1, 0, 0
41009, 214264, 1, 0, 0
42010, 207560, 1, 0, 0
43010, 216576, 1, 0, 0
44011, 216172, 1, 0, 0
45011, 243792, 1, 0, 0
46012, 223044, 1, 0, 0
47012, 197288, 1, 0, 0
48013, 209240, 1, 0, 0
49013, 239344, 1, 0, 0
50014, 222988, 1, 0, 0
51014, 215204, 1, 0, 0
52015, 242564, 1, 0, 0
53015, 203736, 1, 0, 0
54016, 239104, 1, 0, 0
55017, 256172, 1, 0, 0
56017, 255460, 1, 0, 0
57018, 214896, 1, 0, 0
58018, 206436, 1, 0, 0
59019, 198044, 1, 0, 0
60019, 214356, 1, 0, 0
61020, 224356, 1, 0, 0
62020, 208968, 1, 0, 0
63023, 225624, 1, 0, 0
64023, 216336, 1, 0, 0
65024, 242644, 1, 0, 0
66025, 276480, 1, 0, 0
67026, 259072, 1, 0, 0
68026, 204800, 1, 0, 0
69027, 228352, 1, 0, 0
70030, 211844, 1, 0, 0
71030, 225792, 1, 0, 0
72030, 250312, 1, 0, 0
73031, 244564, 1, 0, 0
74032, 171064, 1, 0, 0
75033, 206336, 1, 0, 0
76033, 203000, 1, 0, 0
77033, 212540, 1, 0, 0
78033, 206820, 1, 0, 0
79034, 187780, 1, 0, 0
80035, 221540, 1, 0, 0
81035, 284120, 1, 0, 0
82035, 213032, 1, 0, 0
83035, 224256, 1, 0, 0
84036, 197636, 1, 0, 0
85037, 216572, 1, 0, 0
86037, 237848, 1, 0, 0
87037, 216296, 1, 0, 0
88038, 216588, 1, 0, 0
89038, 194036, 1, 0, 0
90038, 208108, 1, 0, 0
91039, 193812, 1, 0, 0
92040, 226148, 1, 0, 0
93041, 272028, 1, 0, 0
94042, 272896, 1, 0, 0
95042, 258076, 1, 0, 0
96043, 223200, 1, 0, 0
97043, 194048, 1, 0, 0
98043, 221184, 1, 0, 0
99044, 257024, 1, 0, 0
100045, 243200, 1, 0, 0
101046, 228352, 1, 0, 0
102047, 202072, 1, 0, 0
103047, 206984, 1, 0, 0
104048, 243048, 1, 0, 0
105048, 190868, 1, 0, 0
106049, 229194, 1, 0, 0
107050, 239888, 1, 0, 0
108051, 214540, 1, 0, 0
109052, 232608, 1, 0, 0
110053, 230076, 1, 0, 0
111053, 284824, 1, 0, 0
112054, 216576, 1, 0, 0
113055, 207360, 1, 0, 0
114055, 252792, 1, 0, 0
115055, 260744, 1, 0, 0
116056, 232384, 1, 0, 0
117057, 273468, 1, 0, 0
118057, 259584, 1, 0, 0
119058, 212480, 1, 0, 0
120058, 222308, 1, 0, 0
121060, 193074, 1, 0, 0
122060, 223772, 1, 0, 0
123060, 242828, 1, 0, 0
124061, 249856, 1, 0, 0
125061, 241752, 1, 0, 0
126062, 232632, 1, 0, 0
127062, 234736, 1, 0, 0
128063, 234084, 1, 0, 0
129063, 255388, 1, 0, 0
130064, 257790, 1, 0, 0
131065, 243008, 1, 0, 0
132066, 238784, 1, 0, 0
133066, 239232, 1, 0, 0
134067, 219520, 1, 0, 0
135067, 235008, 1, 0, 0
136068, 225668, 1, 0, 0
