1000, 1873151, 1, 0, 0
2000, 1740079, 1, 0, 0
3000, 1424247, 1, 0, 0
4000, 4444730, 1, 0, 0
5000, 2493226, 1, 0, 0
6014, 5370467, 1, 0, 0
7000, 4196025, 1, 0, 0
8006, 2597512, 1, 0, 0
9000, 3850480, 1, 0, 0
10000, 3993475, 1, 0, 0
11038, 4553587, 1, 0, 0
12014, 4024471, 1, 0, 0
13000, 5076456, 1, 0, 0
14034, 3229250, 1, 0, 0
15002, 5219218, 1, 0, 0
16000, 2277051, 1, 0, 0
17014, 3191879, 1, 0, 0
18000, 3620978, 1, 0, 0
19018, 2786286, 1, 0, 0
20018, 4273520, 1, 0, 0
21002, 5828607, 1, 0, 0
22002, 4733795, 1, 0, 0
23000, 5642731, 1, 0, 0
24026, 2917610, 1, 0, 0
25006, 3947704, 1, 0, 0
26042, 3868104, 1, 0, 0
27018, 4058471, 1, 0, 0
28000, 4806826, 1, 0, 0
29026, 2826937, 1, 0, 0
30002, 3076597, 1, 0, 0
31000, 4839180, 1, 0, 0
32038, 2835324, 1, 0, 0
33000, 4483404, 1, 0, 0
34000, 3793799, 1, 0, 0
35030, 3907835, 1, 0, 0
36006, 3855586, 1, 0, 0
37000, 3998033, 1, 0, 0
38034, 2924649, 1, 0, 0
39000, 6837204, 1, 0, 0
40001, 4031599, 1, 0, 0
41000, 3185616, 1, 0, 0
42000, 3211652, 1, 0, 0
43014, 3468908, 1, 0, 0
44006, 4347876, 1, 0, 0
45018, 4326171, 1, 0, 0
46006, 4536697, 1, 0, 0
47000, 4450254, 1, 0, 0
48000, 3602191, 1, 0, 0
49000, 2640114, 1, 0, 0
50000, 5143468, 1, 0, 0
51014, 4342628, 1, 0, 0
52000, 5566689, 1, 0, 0
53025, 2892963, 1, 0, 0
54022, 4907562, 1, 0, 0
55000, 4054785, 1, 0, 0
56010, 2998591, 1, 0, 0
57018, 3527347, 1, 0, 0
58018, 3981813, 1, 0, 0
59026, 4015575, 1, 0, 0
60000, 4082086, 1, 0, 0
61002, 3144403, 1, 0, 0
62026, 6047242, 1, 0, 0
63002, 2701870, 1, 0, 0
64018, 4134497, 1, 0, 0
65000, 4846046, 1, 0, 0
66000, 3282597, 1, 0, 0
67000, 4503895, 1, 0, 0
68000, 4162137, 1, 0, 0
69022, 2966873, 1, 0, 0
70000, 3744702, 1, 0, 0
71022, 3528902, 1, 0, 0
